,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,city,age,age_since_reno
2555,2014-06-27 ,191000.0,2.0,1.0,900,3400,1.0,5,900,0,Seattle,115,0
2556,2014-06-27 ,415000.0,3.0,2.5,1060,1536,2.0,3,1060,0,Seattle,20,0
2557,2014-06-27 ,394000.0,4.0,2.5,3000,9793,2.0,3,3000,0,Maple Valley,18,0
2558,2014-06-27 ,490000.0,3.0,2.5,2230,5348,2.0,3,2230,0,Snoqualmie,20,0
2559,2014-06-27 ,523460.0,5.0,1.75,1890,5000,1.5,3,1090,800,Seattle,114,6
2560,2014-06-27 ,342000.0,3.0,1.75,1780,10409,1.0,3,1280,500,Renton,39,7
2561,2014-06-27 ,560000.0,4.0,2.5,2710,6583,2.0,3,2710,0,Renton,17,0
2562,2014-06-27 ,710000.0,2.0,1.5,1640,4080,1.5,5,1540,100,Seattle,104,0
2563,2014-06-27 ,399950.0,3.0,2.5,2570,10431,2.0,3,2570,0,Kent,31,0
2564,2014-06-27 ,480000.0,2.0,1.0,1500,3420,1.0,3,1500,0,Seattle,118,0
2565,2014-06-27 ,469900.0,4.0,2.5,2990,8913,2.0,4,2990,0,Renton,29,0
2566,2014-06-27 ,397000.0,5.0,1.0,1170,6757,1.0,4,800,370,Seattle,76,0
2567,2014-06-27 ,718500.0,3.0,1.5,1200,6240,1.0,3,1030,170,Seattle,68,12
2568,2014-06-27 ,195000.0,2.0,1.0,1020,8100,1.0,3,1020,0,Seattle,80,24
2569,2014-06-27 ,285000.0,2.0,1.0,910,8155,1.0,4,910,0,Shoreline,72,0
2570,2014-06-27 ,235000.0,3.0,1.75,1950,8712,1.0,3,1950,0,Renton,60,8
2571,2014-06-27 ,234000.0,4.0,1.0,1390,18000,1.0,3,1390,0,Kent,65,7
2572,2014-06-27 ,504200.0,2.0,1.5,1200,1687,3.0,3,1200,0,Seattle,12,0
2573,2014-06-27 ,710000.0,3.0,2.5,2440,4153,2.0,3,2440,0,Redmond,17,0
2574,2014-06-27 ,589500.0,3.0,3.25,2310,3075,2.0,3,1730,580,Seattle,15,0
2575,2014-06-27 ,735000.0,3.0,2.25,1490,1212,2.0,3,1040,450,Seattle,9,0
2576,2014-06-27 ,982000.0,4.0,2.75,3610,8580,2.0,3,3610,0,Kirkland,6,0
2577,2014-06-27 ,483453.0,4.0,2.75,2790,5527,2.0,3,2790,0,North Bend,6,0
2578,2014-06-27 ,246950.0,3.0,3.0,1670,4440,1.0,3,1670,0,Enumclaw,6,0
2579,2014-06-27 ,288790.0,4.0,2.0,1350,942,3.0,3,1350,0,Issaquah,12,0
2580,2014-06-27 ,229800.0,2.0,1.75,1110,1773,2.0,3,1110,0,Seattle,6,0
2581,2014-06-28 ,234000.0,3.0,1.0,1040,8128,1.0,3,1040,0,Duvall,37,11
2582,2014-06-28 ,230000.0,2.0,1.75,1910,3376,2.0,3,1910,0,Maple Valley,40,0
2583,2014-06-28 ,300000.0,4.0,1.0,1370,8499,1.0,3,1370,0,Shoreline,71,22
2584,2014-06-28 ,470000.0,3.0,1.5,1500,5000,1.5,4,1140,360,Seattle,93,0
2585,2014-06-28 ,339900.0,3.0,1.0,1200,9087,1.0,5,1200,0,Newcastle,51,0
2586,2014-06-28 ,650000.0,2.0,1.0,1050,2542,1.0,3,880,170,Seattle,116,0
2587,2014-06-28 ,585000.0,5.0,2.5,2670,16777,1.5,4,1620,1050,Seattle,100,0
2588,2014-06-28 ,699900.0,4.0,2.5,2190,11500,1.0,4,1430,760,Bellevue,48,0
2589,2014-06-28 ,475000.0,3.0,2.5,1700,9100,1.0,3,1160,540,Seattle,22,14
2590,2014-06-28 ,314500.0,3.0,1.75,1700,17355,1.0,3,1200,500,Maple Valley,42,0
2591,2014-06-29 ,397000.0,3.0,3.5,1360,1275,2.0,3,1240,120,Seattle,13,0
2592,2014-06-29 ,345000.0,3.0,2.0,1610,15005,1.0,4,1610,0,Carnation,34,0
2593,2014-06-29 ,325000.0,5.0,2.75,2130,6222,1.0,3,1300,830,Seattle,29,0
2594,2014-06-29 ,265000.0,3.0,1.0,1800,7650,1.0,5,1800,0,Renton,63,0
2595,2014-06-29 ,402000.0,4.0,2.75,2950,15540,1.0,4,2120,830,Kent,46,0
2596,2014-06-30 ,780000.0,4.0,2.5,3500,7048,2.0,3,3500,0,Redmond,15,0
2597,2014-06-30 ,250000.0,3.0,2.0,1440,9220,1.0,3,1440,0,Des Moines,55,27
2598,2014-06-30 ,935000.0,2.0,2.5,1780,2067,2.0,5,1780,0,Bellevue,46,0
2599,2014-06-30 ,300000.0,2.0,1.0,960,8153,1.0,3,960,0,Shoreline,73,8
2600,2014-06-30 ,419000.0,2.0,1.75,1510,4980,1.0,3,1510,0,Redmond,14,0
2601,2014-06-30 ,461000.0,3.0,1.75,3600,8666,2.0,4,2400,1200,Kirkland,72,0
2602,2014-06-30 ,385000.0,3.0,1.75,1300,7030,1.0,3,1300,0,Kirkland,52,23
2603,2014-06-30 ,669500.0,4.0,2.25,2500,4046,1.5,4,1520,980,Seattle,80,19
2604,2014-06-30 ,491950.0,3.0,2.25,2090,10733,1.0,3,1440,650,Seattle,62,16
2605,2014-06-30 ,560000.0,3.0,2.25,2070,15002,1.5,3,2070,0,Lake Forest Park,65,7
2606,2014-06-30 ,370000.0,3.0,1.0,1320,7341,1.0,3,1320,0,Shoreline,38,0
2607,2014-06-30 ,100000.0,2.0,1.0,930,7623,1.0,2,930,0,Burien,78,0
2608,2014-06-30 ,289950.0,3.0,2.5,1760,8584,1.5,5,1760,0,Burien,83,0
2609,2014-06-30 ,263000.0,3.0,1.75,1410,8100,2.0,3,1410,0,Maple Valley,35,0
2610,2014-06-30 ,397500.0,4.0,2.5,2570,7859,2.0,3,2570,0,Maple Valley,28,0
2611,2014-06-30 ,245000.0,3.0,2.75,1300,14197,1.0,3,860,440,Kent,24,0
2612,2014-06-30 ,535000.0,3.0,1.0,1580,6300,1.0,3,1180,400,Seattle,95,18
2613,2014-06-30 ,449000.0,4.0,2.5,2960,6031,2.0,3,2960,0,Maple Valley,15,0
2614,2014-06-30 ,490000.0,4.0,3.0,2330,3497,2.0,3,1920,410,Seattle,17,0
2615,2014-06-30 ,327500.0,3.0,2.25,2310,7200,2.0,3,2310,0,Kent,30,11
2616,2014-06-30 ,436500.0,4.0,2.5,2290,11173,2.0,4,2290,0,Renton,32,0
2617,2014-06-30 ,550000.0,3.0,2.25,1720,9600,1.0,4,1220,500,Redmond,53,0
2618,2014-06-30 ,441000.0,2.0,1.5,1190,3400,1.0,3,990,200,Seattle,101,19
2619,2014-06-30 ,406500.0,2.0,1.0,870,5750,1.0,4,870,0,Seattle,73,32
2620,2014-06-30 ,243000.0,2.0,1.5,1068,1758,2.0,3,1068,0,Kenmore,30,11
2621,2014-06-30 ,359500.0,4.0,2.75,2140,10316,2.0,3,2140,0,Auburn,27,0
2622,2014-06-30 ,408000.0,5.0,3.25,2820,6589,1.5,3,2320,500,Seattle,114,6
2623,2014-06-30 ,480000.0,4.0,3.0,2440,9664,2.0,3,1890,550,Kenmore,39,7
2624,2014-06-30 ,875000.0,4.0,1.5,1800,3245,1.5,4,1800,0,Seattle,91,0
2625,2014-06-30 ,308000.0,3.0,1.0,1010,8800,1.0,4,1010,0,Seattle,66,41
2626,2014-06-30 ,880000.0,4.0,2.75,3220,4392,1.5,4,2320,900,Seattle,89,0
2627,2014-06-30 ,491500.0,3.0,2.25,1470,4322,2.0,3,1470,0,Issaquah,35,0
2628,2014-06-30 ,515000.0,3.0,2.5,2600,4506,2.0,3,2600,0,Kenmore,17,0
2629,2014-06-30 ,255000.0,2.0,1.0,1320,9967,1.0,3,940,380,Seattle,101,19
2630,2014-06-30 ,635000.0,3.0,2.5,3350,4007,2.0,3,2550,800,Kirkland,15,0
2631,2014-06-30 ,850000.0,3.0,2.5,2650,2387,2.0,3,1830,820,Seattle,100,41
2632,2014-06-30 ,265000.0,2.0,2.0,1860,10856,1.0,3,1260,600,Seattle,68,12
2633,2014-06-30 ,330000.0,4.0,2.5,2340,11784,2.0,3,2340,0,Kent,23,0
2634,2014-06-30 ,500000.0,4.0,3.0,3720,15048,3.0,3,3720,0,Renton,41,6
2635,2014-06-30 ,544000.0,3.0,2.5,1460,1613,2.0,3,1180,280,Seattle,13,0
2636,2014-06-30 ,439000.0,3.0,2.5,3180,7904,1.0,3,1810,1370,Renton,14,0
2637,2014-06-30 ,530000.0,4.0,2.25,1980,15086,2.0,3,1980,0,Sammamish,39,7
2638,2014-06-30 ,427500.0,2.0,2.0,1090,934,3.0,3,1090,0,Seattle,12,0
2639,2014-06-30 ,337000.0,4.0,2.5,2230,5970,2.0,4,2230,0,Covington,18,0
2640,2014-06-30 ,1095000.0,4.0,2.75,3330,9143,2.0,4,3330,0,Kirkland,25,0
2641,2014-06-30 ,435000.0,4.0,2.0,1880,3840,1.0,3,970,910,Seattle,116,0
2642,2014-06-30 ,765000.0,5.0,3.0,2870,5700,1.0,3,1950,920,Seattle,56,20
2643,2014-06-30 ,492650.0,4.0,1.75,2120,9786,1.0,3,1640,480,Shoreline,53,9
2644,2014-06-30 ,383962.0,4.0,2.5,2700,6998,2.0,3,2700,0,Tukwila,19,0
2645,2014-06-30 ,950000.0,4.0,2.5,3670,7680,2.5,3,3670,0,Issaquah,13,0
2646,2014-06-30 ,457000.0,3.0,2.5,1220,1330,2.0,3,1010,210,Seattle,12,0
2647,2014-06-30 ,882566.0,4.0,2.5,3560,5265,3.0,3,3560,0,Redmond,6,0
2648,2014-06-30 ,963000.0,4.0,3.25,3530,8589,2.0,3,3530,0,Kirkland,13,0
2649,2014-06-30 ,345000.0,4.0,2.5,2280,5000,2.0,3,2280,0,Maple Valley,14,0
2650,2014-07-01 ,314500.0,3.0,2.0,2050,13303,1.0,3,2050,0,Federal Way,27,0
2651,2014-07-01 ,349500.0,3.0,2.0,1270,3600,1.0,3,1270,0,Seattle,57,12
2652,2014-07-01 ,165050.0,3.0,1.0,1200,8514,1.0,3,1200,0,Enumclaw,61,31
2653,2014-07-01 ,330000.0,3.0,2.5,1680,11312,1.0,3,1080,600,Seattle,61,31
2654,2014-07-01 ,875000.0,5.0,3.5,3840,8279,2.0,3,3840,0,Sammamish,19,0
2655,2014-07-01 ,274900.0,4.0,2.5,1970,6600,2.0,3,1970,0,Kent,33,20
2656,2014-07-01 ,219950.0,3.0,1.5,1620,9310,1.0,4,1620,0,Covington,53,0
2657,2014-07-01 ,691500.0,4.0,2.5,2600,7200,2.0,3,2600,0,Seattle,58,18
2658,2014-07-01 ,459500.0,2.0,1.0,1250,3825,1.0,3,850,400,Seattle,91,0
2659,2014-07-01 ,955500.0,4.0,1.75,2130,5080,1.5,3,2130,0,Seattle,106,27
2660,2014-07-01 ,328950.0,4.0,1.75,2550,8976,1.0,5,1300,1250,Kent,42,0
2661,2014-07-01 ,307000.0,3.0,1.0,1150,6000,1.5,3,1150,0,North Bend,93,9
2662,2014-07-01 ,382500.0,3.0,1.75,1040,9000,1.0,4,1040,0,Issaquah,53,0
2663,2014-07-01 ,1150000.0,4.0,2.5,3340,10422,2.0,3,3340,0,Kirkland,24,0
2664,2014-07-01 ,478000.0,3.0,2.25,1640,3896,2.0,3,1640,0,Issaquah,26,0
2665,2014-07-01 ,260000.0,2.0,1.0,770,7906,1.0,4,770,0,Shoreline,72,0
2666,2014-07-01 ,616000.0,4.0,1.75,1700,5846,1.0,3,1700,0,Seattle,63,20
2667,2014-07-01 ,540000.0,3.0,1.75,2050,9580,1.0,3,1400,650,Sammamish,36,0
2668,2014-07-01 ,300000.0,3.0,2.25,1660,5128,2.0,3,1660,0,Duvall,19,0
2669,2014-07-01 ,507500.0,3.0,1.75,1990,9594,1.0,3,1190,800,Redmond,43,16
2670,2014-07-01 ,241000.0,3.0,2.0,1770,7000,1.0,3,1770,0,Auburn,34,0
2671,2014-07-01 ,548000.0,4.0,2.5,2440,11005,2.0,3,2440,0,Newcastle,26,0
2672,2014-07-01 ,345000.0,2.0,1.0,1080,7775,1.0,3,1080,0,Seattle,65,15
2673,2014-07-01 ,280000.0,3.0,1.0,1090,10710,1.0,4,1090,0,Renton,58,0
2674,2014-07-01 ,450000.0,3.0,1.75,1400,13775,1.0,3,1400,0,Kenmore,57,12
2675,2014-07-01 ,515000.0,3.0,2.5,2010,7200,2.0,3,2010,0,Kenmore,26,0
2676,2014-07-01 ,1014250.0,3.0,1.0,1640,12855,1.5,5,1500,140,Bellevue,100,0
2677,2014-07-01 ,739900.0,5.0,2.5,3290,5029,2.0,3,3290,0,Sammamish,16,17
2678,2014-07-01 ,600000.0,2.0,2.5,2510,14878,2.0,3,2510,0,Bothell,30,11
2679,2014-07-01 ,370000.0,2.0,1.0,860,6050,1.0,3,860,0,Seattle,68,12
2680,2014-07-01 ,729032.0,4.0,2.5,2840,12866,1.0,4,1780,1060,Bellevue,43,0
2681,2014-07-01 ,510000.0,3.0,1.75,1750,7020,2.0,3,1750,0,Black Diamond,86,42
2682,2014-07-01 ,425000.0,3.0,1.5,1300,19163,1.0,3,1300,0,Redmond,56,20
2683,2014-07-01 ,337000.0,3.0,2.25,1460,941,3.0,3,1460,0,Seattle,14,0
2684,2014-07-01 ,563000.0,4.0,1.0,1410,3376,1.5,5,1410,0,Seattle,109,36
2685,2014-07-01 ,245000.0,3.0,2.0,1190,4072,1.5,5,1190,0,Seattle,113,0
2686,2014-07-01 ,590000.0,3.0,2.0,1410,6413,1.0,4,910,500,Seattle,73,32
2687,2014-07-01 ,402500.0,2.0,1.0,800,2280,1.0,5,800,0,Seattle,74,0
2688,2014-07-01 ,435000.0,3.0,2.5,2530,13446,2.0,3,2530,0,Duvall,27,0
2689,2014-07-01 ,300000.0,3.0,2.75,2090,9620,1.0,3,1340,750,Federal Way,33,20
2690,2014-07-01 ,600000.0,5.0,2.25,2980,7781,1.0,3,1580,1400,Seattle,60,8
2691,2014-07-01 ,205000.0,3.0,1.75,1170,8239,1.0,3,1170,0,Covington,39,7
2692,2014-07-01 ,357500.0,3.0,3.5,2080,5100,2.0,3,2080,0,Maple Valley,16,17
2693,2014-07-01 ,1110000.0,5.0,3.25,3350,4000,2.0,4,2510,840,Seattle,23,0
2694,2014-07-01 ,332888.0,2.0,2.5,1050,1029,2.0,3,950,100,Seattle,13,0
2695,2014-07-01 ,174000.0,2.0,1.0,900,13531,1.0,3,900,0,Pacific,41,6
2696,2014-07-01 ,515000.0,2.0,1.0,1050,5000,1.0,5,1050,0,Seattle,113,0
2697,2014-07-01 ,485000.0,4.0,1.75,1430,4096,2.0,3,1430,0,Seattle,120,15
2698,2014-07-01 ,217500.0,3.0,1.75,1400,9546,1.0,4,1400,0,Federal Way,36,0
2699,2014-07-01 ,820000.0,3.0,2.25,2880,9750,2.0,3,2880,0,Bellevue,31,0
2700,2014-07-01 ,102500.0,2.0,1.0,820,4320,1.0,3,820,0,Seattle,83,21
2701,2014-07-01 ,540000.0,4.0,2.5,2180,10140,1.0,4,1180,1000,Redmond,52,0
2702,2014-07-01 ,600000.0,2.0,1.0,910,2002,1.5,3,910,0,Seattle,120,15
2703,2014-07-01 ,620000.0,4.0,3.0,2130,6325,1.0,5,1440,690,Seattle,72,35
2704,2014-07-01 ,401000.0,3.0,2.0,1240,11172,1.0,3,1000,240,Sammamish,36,0
2705,2014-07-01 ,500000.0,5.0,3.25,3130,12087,2.0,3,2180,950,Issaquah,45,0
2706,2014-07-01 ,260000.0,3.0,2.25,1920,9680,1.0,4,1300,620,Kent,59,19
2707,2014-07-01 ,431000.0,4.0,2.5,2300,6087,2.0,3,2300,0,Renton,19,0
2708,2014-07-01 ,321000.0,4.0,2.5,1830,9601,2.0,3,1830,0,Maple Valley,17,0
2709,2014-07-01 ,433000.0,4.0,1.5,1550,5053,1.0,4,1180,370,Seattle,57,0
2710,2014-07-01 ,712000.0,3.0,2.5,2375,4094,2.0,3,2375,0,Redmond,18,0
2711,2014-07-01 ,505000.0,4.0,2.75,2200,9778,1.0,4,1100,1100,Bellevue,58,0
2712,2014-07-01 ,452000.0,3.0,1.75,1110,9012,1.0,4,1110,0,Redmond,54,0
2713,2014-07-01 ,581000.0,4.0,1.0,1630,2566,1.5,3,1630,0,Seattle,99,20
2714,2014-07-01 ,952500.0,4.0,1.5,2550,5055,2.0,4,2550,0,Seattle,110,0
2715,2014-07-01 ,808000.0,4.0,2.25,2500,8866,2.0,4,2500,0,Bellevue,33,0
2716,2014-07-01 ,476000.0,4.0,3.0,2890,6885,1.0,3,1590,1300,Seattle,75,7
2717,2014-07-01 ,535000.0,4.0,1.75,1420,5000,1.5,4,1420,0,Seattle,75,0
2718,2014-07-01 ,629800.0,3.0,2.5,2390,1984,2.0,3,2220,170,Issaquah,12,0
2719,2014-07-01 ,417838.0,4.0,2.5,2530,5048,2.0,3,2530,0,Maple Valley,6,0
2720,2014-07-01 ,399895.0,4.0,2.5,2701,4500,2.0,3,2701,0,Auburn,6,0
2721,2014-07-01 ,300000.0,4.0,2.5,2303,3826,2.0,3,2303,0,Auburn,14,0
2722,2014-07-01 ,640000.0,2.0,2.25,1540,965,3.0,3,1540,0,Seattle,13,0
2723,2014-07-01 ,460000.0,3.0,2.5,1450,1053,2.0,3,940,510,Seattle,12,0
2724,2014-07-01 ,1020000.0,4.0,3.5,3770,8501,2.0,3,3770,0,Kirkland,12,0
2725,2014-07-02 ,675000.0,5.0,2.25,2900,10300,1.0,3,1450,1450,Bellevue,35,0
2726,2014-07-02 ,255000.0,4.0,2.0,2430,8960,1.0,3,1430,1000,Seattle,60,8
2727,2014-07-02 ,435000.0,3.0,2.5,1900,7984,2.0,3,1900,0,Bothell,27,0
2728,2014-07-02 ,453000.0,3.0,2.0,1660,15050,1.0,3,1260,400,Kirkland,37,11
2729,2014-07-02 ,260000.0,4.0,2.0,1620,7992,2.0,4,1620,0,Kent,45,0
2730,2014-07-02 ,659000.0,4.0,2.0,2090,10800,1.0,4,2090,0,Mercer Island,69,21
2731,2014-07-02 ,223000.0,3.0,2.0,1110,7231,1.0,4,1110,0,Kent,29,0
2732,2014-07-02 ,851000.0,5.0,3.25,3760,9792,2.0,3,2550,1210,Bellevue,36,0
2733,2014-07-02 ,605000.0,3.0,2.25,2080,12134,1.0,4,1530,550,Redmond,47,0
2734,2014-07-02 ,895000.0,4.0,2.25,1950,5950,1.0,3,1330,620,Seattle,73,8
2735,2014-07-02 ,535000.0,3.0,1.75,2330,12141,1.0,3,1390,940,Woodinville,37,11
2736,2014-07-02 ,489000.0,3.0,3.0,3700,10375,2.0,3,3700,0,SeaTac,38,0
2737,2014-07-02 ,250000.0,3.0,2.25,1920,7738,1.0,3,1520,400,Burien,55,27
2738,2014-07-02 ,580000.0,3.0,2.25,1900,3960,1.5,3,1200,700,Seattle,115,10
2739,2014-07-02 ,1038000.0,4.0,1.75,1440,13296,1.0,4,1440,0,Bellevue,53,0
2740,2014-07-02 ,599950.0,4.0,3.5,2500,3080,2.0,3,1810,690,Redmond,12,0
2741,2014-07-02 ,480000.0,3.0,2.0,1470,10052,1.0,4,1470,0,Seattle,64,0
2742,2014-07-02 ,329950.0,4.0,2.5,2120,4558,2.0,3,2120,0,Maple Valley,18,0
2743,2014-07-02 ,345000.0,5.0,2.5,2450,6994,2.0,3,2450,0,Kent,18,0
2744,2014-07-02 ,175000.0,4.0,2.5,1780,6000,2.0,3,1780,0,Des Moines,29,0
2745,2014-07-02 ,185000.0,5.0,1.0,1590,6700,1.5,3,1090,500,Seattle,78,21
2746,2014-07-02 ,690000.0,3.0,1.5,1760,4000,2.0,3,1760,0,Seattle,98,12
2747,2014-07-02 ,265000.0,4.0,3.0,1940,8170,1.0,4,1940,0,Shoreline,72,0
2748,2014-07-02 ,720000.0,4.0,3.0,3550,12327,1.5,4,2180,1370,Bothell,30,0
2749,2014-07-02 ,256000.0,4.0,2.5,2050,5787,2.0,3,2050,0,Des Moines,18,0
2750,2014-07-02 ,255000.0,4.0,2.25,1680,3179,2.0,3,1680,0,Auburn,18,0
2751,2014-07-02 ,540000.0,3.0,2.25,1320,1800,2.0,3,1320,0,Seattle,26,0
2752,2014-07-02 ,481015.0,3.0,2.25,1550,5511,2.0,3,1550,0,Kirkland,33,20
2753,2014-07-02 ,575000.0,3.0,1.75,2680,8625,1.0,5,1590,1090,Issaquah,46,0
2754,2014-07-02 ,475000.0,4.0,2.5,2040,7260,2.0,4,2040,0,Shoreline,57,0
2755,2014-07-02 ,860000.0,4.0,1.75,1880,3720,1.5,4,1880,0,Seattle,96,0
2756,2014-07-02 ,389000.0,4.0,1.75,2400,7700,1.5,4,1500,900,Seattle,93,0
2757,2014-07-02 ,645000.0,3.0,1.75,2270,11472,1.0,4,1370,900,Seattle,64,0
2758,2014-07-02 ,475000.0,4.0,2.5,1850,5444,2.0,5,1850,0,Kirkland,39,0
2759,2014-07-02 ,550000.0,4.0,2.75,2160,5005,1.0,3,1430,730,Seattle,33,20
2760,2014-07-02 ,305000.0,2.0,1.0,2160,12960,1.0,3,1360,800,Tukwila,52,23
2761,2014-07-02 ,545000.0,3.0,2.0,1340,7200,1.5,4,1340,0,Seattle,97,0
2762,2014-07-02 ,394500.0,4.0,2.5,3002,6042,2.0,3,3002,0,Kent,16,17
2763,2014-07-02 ,600000.0,5.0,2.0,2190,9072,1.0,5,1110,1080,Redmond,55,0
2764,2014-07-02 ,300000.0,2.0,1.0,1010,11919,1.0,3,1010,0,Shoreline,73,8
2765,2014-07-02 ,330000.0,4.0,2.5,2105,6093,2.0,3,2105,0,Kent,17,0
2766,2014-07-02 ,480000.0,5.0,2.5,2160,7737,2.0,3,2160,0,Snoqualmie,22,14
2767,2014-07-02 ,496000.0,2.0,1.0,900,9260,1.0,3,900,0,Seattle,74,0
2768,2014-07-02 ,625000.0,3.0,3.0,1820,1641,3.0,3,1540,280,Seattle,14,0
2769,2014-07-02 ,475000.0,4.0,2.0,2100,13468,1.0,5,1050,1050,Seattle,58,0
2770,2014-07-02 ,275250.0,3.0,2.25,1520,7199,2.0,4,1520,0,Maple Valley,28,0
2771,2014-07-02 ,253000.0,2.0,1.0,1310,7128,1.0,4,940,370,Kent,40,0
2772,2014-07-02 ,630000.0,4.0,2.5,2190,9880,1.0,4,1410,780,Kirkland,41,0
2773,2014-07-02 ,660500.0,5.0,2.5,2950,5500,1.5,5,1720,1230,Seattle,102,0
2774,2014-07-02 ,262000.0,5.0,1.0,1870,7800,1.0,3,1580,290,Seattle,58,17
2775,2014-07-02 ,552000.0,3.0,2.5,1840,9900,1.0,3,1840,0,Bellevue,42,0
2776,2014-07-02 ,736000.0,2.0,1.0,1500,4000,1.0,3,1100,400,Seattle,87,0
2777,2014-07-02 ,355000.0,3.0,1.75,1730,7416,1.5,3,1730,0,Shoreline,66,15
2778,2014-07-02 ,305000.0,3.0,1.0,1580,7424,1.0,3,1010,570,Renton,58,17
2779,2014-07-02 ,484998.0,4.0,2.5,1540,1870,2.0,3,1540,0,Issaquah,6,0
2780,2014-07-02 ,1054690.0,4.0,3.5,3390,3979,2.0,3,2610,780,Seattle,6,0
2781,2014-07-02 ,334500.0,2.0,1.5,830,1858,2.0,3,830,0,Seattle,15,0
2782,2014-07-02 ,309780.0,3.0,2.5,2242,4500,2.0,3,2242,0,Auburn,6,0
2783,2014-07-02 ,795000.0,4.0,2.5,2890,7798,2.0,3,2890,0,Bellevue,15,0
2784,2014-07-02 ,274500.0,3.0,2.25,1450,4050,2.0,3,1450,0,Maple Valley,10,0
2785,2014-07-02 ,265050.0,2.0,1.5,800,2119,2.0,3,800,0,Seattle,12,0
2786,2014-07-02 ,567500.0,3.0,2.5,2280,2502,2.0,3,1880,400,Issaquah,14,0
2787,2014-07-03 ,285000.0,5.0,2.5,2270,6300,2.0,3,2270,0,Auburn,25,0
2788,2014-07-03 ,445838.0,3.0,2.5,2250,5692,2.0,3,2250,0,Seattle,20,0
2789,2014-07-03 ,304900.0,4.0,1.75,2600,11325,1.0,4,1610,990,Kent,51,0
2790,2014-07-03 ,940000.0,4.0,2.0,2490,9525,2.0,5,2490,0,Mercer Island,52,0
2791,2014-07-03 ,1127000.0,4.0,2.5,3160,8281,2.0,4,3160,0,Kirkland,25,0
2792,2014-07-03 ,290000.0,3.0,1.0,1440,11250,1.0,3,1440,0,Renton,53,9
2793,2014-07-03 ,250000.0,3.0,1.75,1770,8868,1.0,4,1770,0,Auburn,61,0
2794,2014-07-03 ,342000.0,4.0,2.5,2300,6448,2.0,3,2300,0,Kent,19,0
2795,2014-07-03 ,1012000.0,4.0,2.5,2980,16263,2.0,3,2980,0,Bellevue,31,0
2796,2014-07-03 ,400000.0,4.0,2.25,2230,7200,1.0,4,1300,930,Shoreline,57,0
2797,2014-07-03 ,312500.0,3.0,1.75,1830,7969,1.0,3,930,900,Renton,70,12
2798,2014-07-03 ,267000.0,3.0,1.0,1740,10875,1.0,4,1020,720,Tukwila,58,0
2799,2014-07-03 ,575000.0,3.0,1.75,1530,6743,1.0,3,1410,120,Seattle,65,15
2800,2014-07-03 ,810000.0,3.0,1.5,1520,9041,1.0,4,1520,0,Bellevue,66,41
2801,2014-07-03 ,1015000.0,3.0,3.25,3620,4000,2.0,3,2730,890,Seattle,15,0
2802,2014-07-03 ,240000.0,3.0,1.75,1570,8750,1.0,3,1570,0,Burien,60,8
2803,2014-07-03 ,198000.0,4.0,1.75,2080,7200,1.0,4,1050,1030,Auburn,54,0
2804,2014-07-03 ,565000.0,4.0,2.5,2230,8624,1.0,4,1430,800,Redmond,51,0
2805,2014-07-03 ,815000.0,4.0,2.5,3150,4203,2.0,3,3150,0,Kirkland,18,0
2806,2014-07-03 ,588000.0,5.0,3.0,2190,4900,2.0,5,1490,700,Seattle,80,0
2807,2014-07-03 ,280500.0,4.0,2.5,1890,6962,2.0,3,1890,0,Auburn,23,0
2808,2014-07-03 ,509000.0,2.0,1.5,1930,3521,2.0,3,1930,0,Bellevue,31,0
2809,2014-07-03 ,490600.0,3.0,2.5,3316,11447,2.0,3,3316,0,Federal Way,34,0
2810,2014-07-03 ,650000.0,3.0,1.5,1380,4500,1.0,5,1380,0,Mercer Island,60,0
2811,2014-07-03 ,529950.0,3.0,1.0,1240,5000,1.5,5,1240,0,Seattle,111,32
2812,2014-07-03 ,265000.0,3.0,1.0,1020,8610,1.0,5,1020,0,Renton,61,0
2813,2014-07-03 ,610000.0,3.0,2.0,2300,13418,1.0,3,1430,870,Bellevue,65,15
2814,2014-07-03 ,554729.0,4.0,2.5,2020,4350,2.0,5,1730,290,Seattle,77,0
2815,2014-07-03 ,341000.0,3.0,1.0,1390,4814,1.5,3,1390,0,Seattle,112,32
2816,2014-07-03 ,264500.0,4.0,2.25,2060,11385,1.0,4,1200,860,Federal Way,58,0
2817,2014-07-03 ,640000.0,3.0,2.25,1980,10115,1.0,3,1980,0,Bellevue,61,31
2818,2014-07-03 ,430000.0,3.0,1.5,1810,5080,1.0,3,1030,780,Seattle,62,16
2819,2014-07-03 ,410000.0,4.0,2.5,1700,9000,1.0,5,1700,0,Kirkland,48,0
2820,2014-07-03 ,220000.0,4.0,1.0,1200,6000,1.5,3,1200,0,Seattle,97,22
2821,2014-07-03 ,405500.0,2.0,2.75,1350,1252,2.0,3,1120,230,Seattle,14,0
2822,2014-07-03 ,295950.0,2.0,1.0,1190,6200,1.0,3,1190,0,Shoreline,72,26
2823,2014-07-03 ,605000.0,4.0,2.5,2800,10786,1.0,3,1420,1380,Bellevue,50,6
2824,2014-07-03 ,255000.0,2.0,1.5,920,1598,2.0,3,920,0,Seattle,25,0
2825,2014-07-03 ,474000.0,3.0,1.75,1530,8000,2.0,3,1530,0,Redmond,42,0
